InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,OriginalDescription_x,MissingCustomerID_x,MissingDescription_x,IsCancelled_x,IsReturn_x,IsFreeItem_x,TotalPrice_x,Year_x,Month_x,MonthYear_x,YearQuarter_x,Hour_x,Minute_x,Time_x,TimeOfDay_x,OriginalDescription_y,MissingCustomerID_y,MissingDescription_y,IsCancelled_y,IsReturn_y,IsFreeItem_y,TotalPrice_y,Year_y,Month_y,MonthYear_y,YearQuarter_y,Hour_y,Minute_y,Time_y,TimeOfDay_y
569884,90164B,WHITE  ROSEBUD PEARL BRACELET,-14,2011-10-06 15:16:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,15,16,15:16:00,Afternoon,,,,,,,,,,,,,,,
569885,90164A,PINK ROSEBUD PEARL BRACELET,-15,2011-10-06 15:17:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,15,17,15:17:00,Afternoon,,,,,,,,,,,,,,,
569886,90191,SILVER LARIAT 40CM,-60,2011-10-06 15:24:00,0.0,,United Kingdom,??,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,15,24,15:24:00,Afternoon,,,,,,,,,,,,,,,
570013,21395,BLUE POLKADOT BEAKER ,-38,2011-10-07 09:55:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,9,55,09:55:00,Morning,,,,,,,,,,,,,,,
570110,22570,FELTCRAFT CUSHION RABBIT,-74,2011-10-07 12:27:00,0.0,,United Kingdom,?,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,27,12:27:00,Morning,,,,,,,,,,,,,,,
570112,22569,FELTCRAFT CUSHION BUTTERFLY,-84,2011-10-07 12:29:00,0.0,,United Kingdom,?,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,29,12:29:00,Morning,,,,,,,,,,,,,,,
570185,21090,SET/6 COLLAGE PAPER PLATES,-192,2011-10-07 14:56:00,0.0,,United Kingdom,WET/MOULDY,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,56,14:56:00,Afternoon,,,,,,,,,,,,,,,
570193,22449,SILK PURSE BABUSHKA PINK,-125,2011-10-07 15:32:00,0.0,,United Kingdom,can't find,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,15,32,15:32:00,Afternoon,,,,,,,,,,,,,,,
570259,22336,DOVE DECORATION PAINTED ZINC ,-114,2011-10-10 09:59:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,9,59,09:59:00,Morning,,,,,,,,,,,,,,,
570260,35933,PINK STOCKING CHRISTMAS DECORATION,-34,2011-10-10 10:00:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,10,0,10:00:00,Morning,,,,,,,,,,,,,,,
570262,35954,SMALL FOLKART STAR CHRISTMAS DEC,-80,2011-10-10 10:00:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,10,0,10:00:00,Morning,,,,,,,,,,,,,,,
570264,21288,STRIPEY CHOCOLATE NESTING BOXES,-22,2011-10-10 10:03:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,10,3,10:03:00,Morning,,,,,,,,,,,,,,,
570294,84249A,"GREETING CARD,SQUARE, DOUGHNUTS",-25,2011-10-10 12:00:00,0.0,,United Kingdom,damaged,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,0,12:00:00,Morning,,,,,,,,,,,,,,,
570403,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,-61,2011-10-10 12:45:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,45,12:45:00,Morning,,,,,,,,,,,,,,,
570440,21424,WOODLAND STORAGE BOX LARGE ,-40,2011-10-10 14:31:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,31,14:31:00,Afternoon,,,,,,,,,,,,,,,
570595,21823,PAINTED METAL HEART WITH HOLLY BELL,-94,2011-10-11 11:47:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,11,47,11:47:00,Morning,,,,,,,,,,,,,,,
570596,21803,CHRISTMAS TREE STAR DECORATION,-38,2011-10-11 11:48:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,11,48,11:48:00,Morning,,,,,,,,,,,,,,,
570599,84596G,SMALL CHOCOLATES PINK BOWL,-365,2011-10-11 12:00:00,0.0,,United Kingdom,??,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,0,12:00:00,Morning,,,,,,,,,,,,,,,
570691,85231G,ORANGE SCENTED SET/9 T-LIGHTS,-110,2011-10-11 16:44:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,16,44,16:44:00,Afternoon,,,,,,,,,,,,,,,
570711,21622,VINTAGE UNION JACK CUSHION COVER,-45,2011-10-12 10:14:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,10,14,10:14:00,Morning,,,,,,,,,,,,,,,
570712,22121,NOEL WOODEN BLOCK LETTERS ,-90,2011-10-12 10:15:00,0.0,,United Kingdom,?,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,10,15,10:15:00,Morning,,,,,,,,,,,,,,,
570873,23322,LARGE WHITE HEART OF WICKER,-40,2011-10-12 16:41:00,0.0,,United Kingdom,mouldy,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,16,41,16:41:00,Afternoon,,,,,,,,,,,,,,,
570874,23020,GLASS  SONGBIRD STORAGE JAR,-4,2011-10-12 16:42:00,0.0,,United Kingdom,smashed,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,16,42,16:42:00,Afternoon,,,,,,,,,,,,,,,
571010,22848,BREAD BIN DINER STYLE PINK,-16,2011-10-13 12:13:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,13,12:13:00,Morning,,,,,,,,,,,,,,,
571011,21078,SET/20 STRAWBERRY PAPER NAPKINS ,-207,2011-10-13 12:13:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,13,12:13:00,Morning,,,,,,,,,,,,,,,
571012,21402,RED  EGG  SPOON,-147,2011-10-13 12:15:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,15,12:15:00,Morning,,,,,,,,,,,,,,,
571013,23306,SET OF 36 DOILIES PANTRY DESIGN,-104,2011-10-13 12:16:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,16,12:16:00,Morning,,,,,,,,,,,,,,,
571024,22812,PACK 3 BOXES CHRISTMAS PANNETONE,-270,2011-10-13 12:18:00,0.0,,United Kingdom,?,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,18,12:18:00,Morning,,,,,,,,,,,,,,,
571027,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,-36,2011-10-13 12:19:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,19,12:19:00,Morning,,,,,,,,,,,,,,,
571037,20669,RED HEART LUGGAGE TAG,-25,2011-10-13 12:58:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,58,12:58:00,Morning,,,,,,,,,,,,,,,
571112,22637,PIGGY BANK RETROSPOT ,-65,2011-10-13 17:36:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,17,36,17:36:00,Afternoon,,,,,,,,,,,,,,,
571113,21407,BROWN CHECK CAT DOORSTOP ,-19,2011-10-13 17:37:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,17,37,17:37:00,Afternoon,,,,,,,,,,,,,,,
571114,23159,SET OF 5 PANCAKE DAY MAGNETS,-99,2011-10-13 17:40:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,17,40,17:40:00,Afternoon,,,,,,,,,,,,,,,
571115,82567,"AIRLINE LOUNGE,METAL SIGN",-73,2011-10-13 17:40:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,17,40,17:40:00,Afternoon,,,,,,,,,,,,,,,
571116,23131,MISTLETOE HEART WREATH CREAM,-49,2011-10-13 17:46:00,0.0,,United Kingdom,?,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,17,46,17:46:00,Afternoon,,,,,,,,,,,,,,,
571124,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,-306,2011-10-14 09:36:00,0.0,,United Kingdom,Wet pallet-thrown away,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,9,36,09:36:00,Morning,,,,,,,,,,,,,,,
571126,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,-50,2011-10-14 09:53:00,0.0,,United Kingdom,?,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,9,53,09:53:00,Morning,,,,,,,,,,,,,,,
571130,72802C,VANILLA SCENT CANDLE JEWELLED BOX,-37,2011-10-14 10:05:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,10,5,10:05:00,Morning,,,,,,,,,,,,,,,
571131,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,-51,2011-10-14 10:13:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,10,13,10:13:00,Morning,,,,,,,,,,,,,,,
571254,23427,STOOL HOME SWEET HOME ,-2,2011-10-14 17:07:00,0.0,,United Kingdom,damaged,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,17,7,17:07:00,Afternoon,,,,,,,,,,,,,,,
571458,21761,WOOD AND GLASS MEDICINE CABINET,-2,2011-10-17 14:02:00,0.0,,United Kingdom,damaged,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,2,14:02:00,Afternoon,,,,,,,,,,,,,,,
571459,20839,FRENCH PAISLEY CUSHION COVER ,-80,2011-10-17 14:03:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,3,14:03:00,Afternoon,,,,,,,,,,,,,,,
571686,22149,FELTCRAFT 6 FLOWER FRIENDS,-40,2011-10-18 14:22:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,22,14:22:00,Afternoon,,,,,,,,,,,,,,,
571687,22149,FELTCRAFT 6 FLOWER FRIENDS,-46,2011-10-18 14:23:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,23,14:23:00,Afternoon,,,,,,,,,,,,,,,
571689,85135B,BLUE DRAGONFLY HELICOPTER,-27,2011-10-18 14:28:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,28,14:28:00,Afternoon,,,,,,,,,,,,,,,
571723,85211,S/4 GROOVY CAT MAGNETS,-1,2011-10-18 17:30:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,17,30,17:30:00,Afternoon,,,,,,,,,,,,,,,
571915,21627,ELEPHANT CARNIVAL POUFFE,-32,2011-10-19 15:34:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,15,34,15:34:00,Afternoon,,,,,,,,,,,,,,,
572341,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,-82,2011-10-24 10:36:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,10,36,10:36:00,Morning,,,,,,,,,,,,,,,
572468,72803A,ROSE SCENT CANDLE JEWELLED DRAWER,-160,2011-10-24 13:30:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,13,30,13:30:00,Afternoon,,,,,,,,,,,,,,,
572477,20665,RED RETROSPOT PURSE ,-15,2011-10-24 13:39:00,0.0,,United Kingdom,adjustment,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,13,39,13:39:00,Afternoon,,,,,,,,,,,,,,,
572480,22049,WRAP CHRISTMAS SCREEN PRINT,-100,2011-10-24 13:44:00,0.0,,United Kingdom,damaged,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,13,44,13:44:00,Afternoon,,,,,,,,,,,,,,,
572514,20774,GREEN FERN NOTEBOOK,-4,2011-10-24 14:36:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,36,14:36:00,Afternoon,,,,,,,,,,,,,,,
572516,22336,DOVE DECORATION PAINTED ZINC ,-71,2011-10-24 14:45:00,0.0,,United Kingdom,damaged,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,45,14:45:00,Afternoon,,,,,,,,,,,,,,,
572527,20984,12 PENCILS TALL TUBE POSY,-46,2011-10-24 15:35:00,0.0,,United Kingdom,damaged,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,15,35,15:35:00,Afternoon,,,,,,,,,,,,,,,
572533,84877D,BLUE ROUND COMPACT MIRROR,-1,2011-10-24 16:06:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,16,6,16:06:00,Afternoon,,,,,,,,,,,,,,,
572534,35597D,,-2,2011-10-24 16:07:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,10,2011-10,2011Q4,16,7,16:07:00,Afternoon,,,,,,,,,,,,,,,
572536,21294,ETCHED GLASS COASTER,-8,2011-10-24 16:08:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,16,8,16:08:00,Afternoon,,,,,,,,,,,,,,,
572543,22570,FELTCRAFT CUSHION RABBIT,-32,2011-10-24 16:24:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,16,24,16:24:00,Afternoon,,,,,,,,,,,,,,,
572548,23343,JUMBO BAG VINTAGE CHRISTMAS ,-200,2011-10-24 17:01:00,0.0,,United Kingdom,20713 wrongly marked,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,17,1,17:01:00,Afternoon,,,,,,,,,,,,,,,
572557,22427,ENAMEL FLOWER JUG CREAM,-29,2011-10-24 17:44:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,17,44,17:44:00,Afternoon,,,,,,,,,,,,,,,
572564,40016,CHINESE DRAGON PAPER LANTERNS,-108,2011-10-25 09:56:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,9,56,09:56:00,Morning,,,,,,,,,,,,,,,
572615,23595,adjustment,-5,2011-10-25 11:39:00,0.0,,United Kingdom,re-adjustment,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,11,39,11:39:00,Morning,,,,,,,,,,,,,,,
572684,23029,DRAWER KNOB CRACKLE GLAZE GREEN,-20,2011-10-25 14:00:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,0,14:00:00,Afternoon,,,,,,,,,,,,,,,
572685,23032,DRAWER KNOB CRACKLE GLAZE IVORY,-60,2011-10-25 14:01:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,1,14:01:00,Afternoon,,,,,,,,,,,,,,,
572686,23118,PARISIENNE JEWELLERY DRAWER ,-30,2011-10-25 14:03:00,0.0,,United Kingdom,Breakages,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,3,14:03:00,Afternoon,,,,,,,,,,,,,,,
572687,20840,FRENCH FLORAL CUSHION COVER ,-30,2011-10-25 14:05:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,5,14:05:00,Afternoon,,,,,,,,,,,,,,,
572689,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,-50,2011-10-25 14:13:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,13,14:13:00,Afternoon,,,,,,,,,,,,,,,
572690,21539,RED RETROSPOT BUTTER DISH,-111,2011-10-25 14:14:00,0.0,,United Kingdom,damages?,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,14,14:14:00,Afternoon,,,,,,,,,,,,,,,
572691,22426,ENAMEL WASH BOWL CREAM,-15,2011-10-25 14:15:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,15,14:15:00,Afternoon,,,,,,,,,,,,,,,
572692,21071,VINTAGE BILLBOARD DRINK ME MUG,-82,2011-10-25 14:16:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,16,14:16:00,Afternoon,,,,,,,,,,,,,,,
572693,35810A,ENAMEL PINK COFFEE CONTAINER,-78,2011-10-25 14:20:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,20,14:20:00,Afternoon,,,,,,,,,,,,,,,
572699,72818,CHRISTMAS DECOUPAGE CANDLE,-48,2011-10-25 14:26:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,26,14:26:00,Afternoon,,,,,,,,,,,,,,,
572701,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,-840,2011-10-25 14:31:00,0.0,,United Kingdom,missing,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,31,14:31:00,Afternoon,,,,,,,,,,,,,,,
572702,37479P,CUBIC MUG FLOCK PINK ON BROWN,-184,2011-10-25 14:33:00,0.0,,United Kingdom,??,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,33,14:33:00,Afternoon,,,,,,,,,,,,,,,
572748,21824,PAINTED METAL STAR WITH HOLLY BELLS,-103,2011-10-25 16:50:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,16,50,16:50:00,Afternoon,,,,,,,,,,,,,,,
572749,22572,ROCKING HORSE GREEN CHRISTMAS ,-335,2011-10-25 16:52:00,0.0,,United Kingdom,??,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,16,52,16:52:00,Afternoon,,,,,,,,,,,,,,,
572759,37468,HARDMAN MUG 3 ASSORTED,-2,2011-10-25 18:45:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,18,45,18:45:00,Afternoon,,,,,,,,,,,,,,,
572891,23343,JUMBO BAG VINTAGE CHRISTMAS ,-400,2011-10-26 14:14:00,0.0,,United Kingdom,20713,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,14,14:14:00,Afternoon,,,,,,,,,,,,,,,
572898,22180,RETROSPOT LAMP,-15,2011-10-26 14:50:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,14,50,14:50:00,Afternoon,,,,,,,,,,,,,,,
572919,72802C,VANILLA SCENT CANDLE JEWELLED BOX,-17,2011-10-26 16:49:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,16,49,16:49:00,Afternoon,,,,,,,,,,,,,,,
572996,23462,ROCOCO WALL MIRROR WHITE,-34,2011-10-27 11:22:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,11,22,11:22:00,Morning,,,,,,,,,,,,,,,
573115,23343,JUMBO BAG VINTAGE CHRISTMAS ,-1000,2011-10-27 15:37:00,0.0,,United Kingdom,wrongly coded 20713,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,15,37,15:37:00,Afternoon,,,,,,,,,,,,,,,
573118,85032D,YULETIDE IMAGES GIFT WRAP SET,-1,2011-10-27 16:19:00,0.0,,United Kingdom,damaged,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,16,19,16:19:00,Afternoon,,,,,,,,,,,,,,,
573120,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,-1,2011-10-27 16:21:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,16,21,16:21:00,Afternoon,,,,,,,,,,,,,,,
573254,85135C,RED DRAGONFLY HELICOPTER,-49,2011-10-28 12:18:00,0.0,,United Kingdom,Damages,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,18,12:18:00,Morning,,,,,,,,,,,,,,,
573258,85136C,RED SHARK HELICOPTER,-36,2011-10-28 12:19:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,19,12:19:00,Morning,,,,,,,,,,,,,,,
573259,85136A,YELLOW SHARK HELICOPTER,-77,2011-10-28 12:20:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,20,12:20:00,Morning,,,,,,,,,,,,,,,
573317,21804,WHITE CHRISTMAS GARLAND STARS TREES,-84,2011-10-28 18:09:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,18,9,18:09:00,Afternoon,,,,,,,,,,,,,,,
573318,84944,SET OF 6 KASHMIR FOLKART BAUBLES,-47,2011-10-28 18:11:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,18,11,18:11:00,Afternoon,,,,,,,,,,,,,,,
573463,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,-70,2011-10-31 10:56:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,10,56,10:56:00,Morning,,,,,,,,,,,,,,,
573482,21181,PLEASE ONE PERSON METAL SIGN,-54,2011-10-31 11:20:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,11,20,11:20:00,Morning,,,,,,,,,,,,,,,
573487,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,-19,2011-10-31 11:46:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,11,46,11:46:00,Morning,,,,,,,,,,,,,,,
573489,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,-36,2011-10-31 11:48:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,11,48,11:48:00,Morning,,,,,,,,,,,,,,,
573490,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,-59,2011-10-31 11:55:00,0.0,,United Kingdom,CHECK,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,11,55,11:55:00,Morning,,,,,,,,,,,,,,,
573491,21618,4 WILDFLOWER BOTANICAL CANDLES,-54,2011-10-31 11:56:00,0.0,,United Kingdom,CHECK,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,11,56,11:56:00,Morning,,,,,,,,,,,,,,,
573493,21619,4 VANILLA BOTANICAL CANDLES,-94,2011-10-31 11:57:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,11,57,11:57:00,Morning,,,,,,,,,,,,,,,
573494,47503H,ASS FLORAL PRINT SPIRIT LEVEL ,-24,2011-10-31 11:57:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,11,57,11:57:00,Morning,,,,,,,,,,,,,,,
573497,21642,ASSORTED TUTTI FRUTTI PEN,-138,2011-10-31 12:00:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,0,12:00:00,Morning,,,,,,,,,,,,,,,
573498,21636,MADRAS NOTEBOOK MEDIUM,-22,2011-10-31 12:00:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,0,12:00:00,Morning,,,,,,,,,,,,,,,
573499,21192,WHITE BELL HONEYCOMB PAPER ,-164,2011-10-31 12:01:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,1,12:01:00,Morning,,,,,,,,,,,,,,,
573503,22595,GINGHAM HEART DECORATION,-80,2011-10-31 12:03:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,3,12:03:00,Morning,,,,,,,,,,,,,,,
573505,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,-22,2011-10-31 12:09:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,12,9,12:09:00,Morning,,,,,,,,,,,,,,,
573547,84818,DANISH ROSE PHOTO FRAME,-70,2011-10-31 13:21:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,13,21,13:21:00,Afternoon,,,,,,,,,,,,,,,
573590,79323G,"Unsaleable, destroyed.",-657,2011-10-31 15:15:00,0.0,,United Kingdom,"Unsaleable, destroyed.",True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,15,15,15:15:00,Afternoon,,,,,,,,,,,,,,,
573591,79323B,BLACK CHERRY LIGHTS,-1671,2011-10-31 15:15:00,0.0,,United Kingdom,"Unsaleable, destroyed.",True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,15,15,15:15:00,Afternoon,,,,,,,,,,,,,,,
573592,79323GR,"Unsaleable, destroyed.",-1158,2011-10-31 15:16:00,0.0,,United Kingdom,"Unsaleable, destroyed.",True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,15,16,15:16:00,Afternoon,,,,,,,,,,,,,,,
573593,79323LP,"Unsaleable, destroyed.",-2618,2011-10-31 15:16:00,0.0,,United Kingdom,"Unsaleable, destroyed.",True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,15,16,15:16:00,Afternoon,,,,,,,,,,,,,,,
573594,79323P,PINK CHERRY LIGHTS,-2003,2011-10-31 15:16:00,0.0,,United Kingdom,"Unsaleable, destroyed.",True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,15,16,15:16:00,Afternoon,,,,,,,,,,,,,,,
573595,79323S,"Unsaleable, destroyed.",-674,2011-10-31 15:17:00,0.0,,United Kingdom,"Unsaleable, destroyed.",True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,15,17,15:17:00,Afternoon,,,,,,,,,,,,,,,
573596,79323W,"Unsaleable, destroyed.",-4830,2011-10-31 15:17:00,0.0,,United Kingdom,"Unsaleable, destroyed.",True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,15,17,15:17:00,Afternoon,,,,,,,,,,,,,,,
573597,79341,"Unsaleable, destroyed.",-905,2011-10-31 15:18:00,0.0,,United Kingdom,"Unsaleable, destroyed.",True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,15,18,15:18:00,Afternoon,,,,,,,,,,,,,,,
573598,79342B,"Unsaleable, destroyed.",-1128,2011-10-31 15:18:00,0.0,,United Kingdom,"Unsaleable, destroyed.",True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,15,18,15:18:00,Afternoon,,,,,,,,,,,,,,,
573670,22176,BLUE OWL SOFT TOY,-28,2011-10-31 17:02:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,17,2,17:02:00,Afternoon,,,,,,,,,,,,,,,
573672,22522,CHILDS GARDEN FORK BLUE ,-126,2011-10-31 17:04:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,10,2011-10,2011Q4,17,4,17:04:00,Afternoon,,,,,,,,,,,,,,,
